?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/XPO_0103058>	"Any unspecified morphological anomaly of the dorsal funiculus, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0127477>	"An abnormally localised hypaxial muscle."	
<http://purl.obolibrary.org/obo/XPO_0134893>	"An increased occurrence of apoptotic process in posterior foregut."	
<http://purl.obolibrary.org/obo/XPO_0135639>	"An increased occurrence of cell population proliferation in cardiac ventricle."	
<http://purl.obolibrary.org/obo/XPO_0102218>	"Any unspecified morphological anomaly of the thyroid primordium, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/CL_0000222>	"A cell of the middle germ layer of the embryo."	"FMA:72554"
<http://purl.obolibrary.org/obo/XPO_0137749>	"A decreased occurrence of apoptotic process in pelvic girdle primordium."	
<http://purl.obolibrary.org/obo/XPO_0127013>	"An abnormally localised skeletal system."	
<http://purl.obolibrary.org/obo/XPO_0125345>	"Absence of blastomere D2.2."	
<http://purl.obolibrary.org/obo/XPO_0125365>	"Absence of dorsal fin."	
<http://purl.obolibrary.org/obo/XPO_0133342>	"A wholly dorsalized embryo."	
<http://purl.obolibrary.org/obo/XPO_0140429>	"An abnormally necrotic hemangioblast."	
<http://purl.obolibrary.org/obo/XPO_0141904>	"Abnormal glucosamine metabolic process."	
<http://purl.obolibrary.org/obo/XPO_0129229>	"An abnormal reduction in the size of the endothelial cell."	
<http://purl.obolibrary.org/obo/XAO_0004449>	"The presumptive cells of the rectus anterior muscle."	
<http://purl.obolibrary.org/obo/XPO_0128642>	"An abnormal reduction in the size of the centrosome."	
<http://purl.obolibrary.org/obo/GO_1904817>	"The process whose specific outcome is the progression of a serous membrane over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/XPO_0131814>	"An abnormal development of the lateral ventricle."	
<http://purl.obolibrary.org/obo/XPO_0138767>	"A decreased occurrence of cell population proliferation in retinal outer nuclear layer."	
<http://purl.obolibrary.org/obo/XPO_0128745>	"An abnormal reduction in the size of the urethra."	
<http://purl.obolibrary.org/obo/XPO_0137697>	"A decreased occurrence of apoptotic process in mm. constrictores branchiales II primordium."	
<http://purl.obolibrary.org/obo/XAO_0003249>	"A cell that is usually found in a two-dimensional sheet with a free surface."	"CL:0000066"
<http://purl.obolibrary.org/obo/GO_0060978>	"Blood vessel formation in the heart when new vessels emerge from the proliferation of pre-existing blood vessels."	
<http://purl.obolibrary.org/obo/XPO_0139985>	"An abnormally necrotic head somite 1."	
<http://purl.obolibrary.org/obo/PATO_0002100>	"A cellular quality inhering in a bearer by virtue of having not yet acquired a special structure of function."	
<http://purl.obolibrary.org/obo/GO_0060788>	"The developmental process in which an ectodermal placode forms. An ectodermal placode is a thickening of the ectoderm that is the primordium of many structures derived from the ectoderm."	
<http://purl.obolibrary.org/obo/XPO_0139250>	"A decreased occurrence of cell population proliferation in mm. constrictores branchiales IV primordium."	
<http://purl.obolibrary.org/obo/XAO_0005149>	"Superior aspect of the cranial muscle that passes between the otic capsule and the scapula. It originates on the otic capsule just caudal to the oval window."	
<http://purl.obolibrary.org/obo/XPO_0136161>	"An increased occurrence of cell population proliferation in Brachet's cleft."	
<http://purl.obolibrary.org/obo/XPO_0102624>	"Any unspecified morphological anomaly of the visceral pouch 6, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0128261>	"An abnormal reduction in the size of the optic fiber layer."	
<http://purl.obolibrary.org/obo/XPO_0132298>	"An abnormal development of the claw of hindlimb digit 5."	
<http://purl.obolibrary.org/obo/XPO_0101417>	"Abnormality of podocyte."	
<http://purl.obolibrary.org/obo/XPO_0139032>	"A decreased occurrence of cell population proliferation in glomeral nexus."	
<http://purl.obolibrary.org/obo/XPO_0124757>	"Absence of trunk."	
<http://purl.obolibrary.org/obo/XPO_0139199>	"A decreased occurrence of cell population proliferation in goblet cell."	
<http://purl.obolibrary.org/obo/XPO_0129275>	"An abnormal reduction in the size of the eminentia thalami."	
<http://purl.obolibrary.org/obo/XPO_0128220>	"An abnormal reduction in the size of the dermal skeleton."	
<http://purl.obolibrary.org/obo/XPO_0128757>	"An abnormal reduction in the size of the antrum."	
<http://purl.obolibrary.org/obo/CHEBI_51422>	"Any organic substituent group, regardless of functional type, having two free valences at carbon atom(s)."	
<http://purl.obolibrary.org/obo/XPO_0126753>	"An abnormally localised musculoabdominal vein."	
<http://purl.obolibrary.org/obo/XPO_0136994>	"A decreased occurrence of apoptotic process in hyomandibular lateral line."	
<http://purl.obolibrary.org/obo/XPO_0101334>	"Abnormality of olfactory pit."	
<http://purl.obolibrary.org/obo/XPO_0127210>	"An abnormally localised trochlear motornucleus."	
<http://purl.obolibrary.org/obo/XPO_0135563>	"An increased occurrence of cell population proliferation in myotome of trunk somite 2."	
<http://purl.obolibrary.org/obo/GO_0099174>	"Any process that modulates the physical form of a presynapse."	
<http://purl.obolibrary.org/obo/XPO_0137218>	"A decreased occurrence of apoptotic process in retinal inner nuclear layer."	
<http://purl.obolibrary.org/obo/GO_0043005>	"A prolongation or process extending from a nerve cell, e.g. an axon or dendrite."	"NIF_Subcellular:sao867568886"
<http://purl.obolibrary.org/obo/XPO_0102879>	"Any unspecified morphological anomaly of the mesonephric early proximal tubule, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0131966>	"An abnormal development of the blastomere."	
<http://purl.obolibrary.org/obo/XPO_0140047>	"An abnormally necrotic extraembryonic structure."	
<http://purl.obolibrary.org/obo/XPO_0107284>	"Abnormality of migrating myoblast."	
<http://purl.obolibrary.org/obo/XPO_0125712>	"Absence of pre-chordal neural plate border."	
<http://purl.obolibrary.org/obo/XPO_0133316>	"An abnormal development of the Eberth-Kastschenko layer."	
<http://purl.obolibrary.org/obo/XPO_0140563>	"An abnormally necrotic atrioventricular canal endocardium."	
<http://purl.obolibrary.org/obo/XPO_0107377>	"Any unspecified morphological anomaly of the ionocyte, alpha subtype, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0136552>	"An increased occurrence of cell population proliferation in anterior hindgut endoderm."	
<http://purl.obolibrary.org/obo/XPO_0102445>	"Any unspecified morphological anomaly of the branchial arch 3, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0115643>	"Abnormal(ly) triangular of femur (Temporary definition)."	
<http://purl.obolibrary.org/obo/GO_0019228>	"An action potential that occurs in a neuron."	
<http://purl.obolibrary.org/obo/UBERON_0001584>	"The subclavian artery that supplies the left pectoral appendage."	"EMAPA:37100 MA:0002046 FMA:4694 SCTID:244245001 UMLS:C0226262 Wikipedia:Subclavian_artery NCIT:C32972"
<http://purl.obolibrary.org/obo/GO_0051338>	"Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."	
<http://purl.obolibrary.org/obo/GO_0060980>	"The orderly movement of a cell from one site to another that will contribute to the differentiation of an endothelial cell that will form the blood vessels of the heart."	
<http://purl.obolibrary.org/obo/XPO_0132684>	"An abnormal development of the posterior lateral line ganglion."	
<http://purl.obolibrary.org/obo/XPO_0129128>	"An abnormal reduction in the size of the bladder."	
<http://purl.obolibrary.org/obo/UBERON_0010188>	"A roughly circular bulge in a surface."	"AEO:0000205 EHDAA2:0003250 FMA:82506"
<http://purl.obolibrary.org/obo/XPO_0140525>	"An abnormally necrotic pronephric nephron."	
<http://purl.obolibrary.org/obo/GO_0045646>	"Any process that modulates the frequency, rate or extent of erythrocyte differentiation."	
<http://purl.obolibrary.org/obo/XPO_0101273>	"Abnormality of pubis."	
<http://purl.obolibrary.org/obo/XPO_0134724>	"An increased occurrence of apoptotic process in pallidum."	
<http://purl.obolibrary.org/obo/XPO_0128578>	"An abnormal reduction in the size of the regenerating limb."	
<http://purl.obolibrary.org/obo/XPO_0126656>	"An abnormally localised embryonic kidney."	
<http://purl.obolibrary.org/obo/GO_0010893>	"Any process that increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."	
<http://purl.obolibrary.org/obo/XPO_0134485>	"An increased occurrence of apoptotic process in hyoid head muscle."	
<http://purl.obolibrary.org/obo/XPO_0101655>	"Any unspecified morphological anomaly of the mesenchyme, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0102386>	"Any unspecified morphological anomaly of the electrically active cell, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0100967>	"Abnormality of blastomere V2.1.2."	
<http://purl.obolibrary.org/obo/XAO_0004304>	"Multi-tissue structure forming the anterior part of the diencephalon and lying between the thalamus, hypothalamus, and eminentia thalami."	
<http://purl.obolibrary.org/obo/XPO_0102478>	"Any unspecified morphological anomaly of the hindlimb, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0102378>	"Any unspecified morphological anomaly of the smooth muscle, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0127945>	"An abnormally localised cutaneous femoral vein."	
<http://purl.obolibrary.org/obo/XPO_0131351>	"The presence of a reduced number of apoptotic cell."	
<http://purl.obolibrary.org/obo/GO_1905503>	"Any process that modulates the frequency, rate or extent of motile cilium assembly."	
<http://purl.obolibrary.org/obo/XPO_0128150>	"An abnormal reduction in the size of the mm. levator arcuum branchialium III primordium."	
<http://purl.obolibrary.org/obo/UBERON_4200230>	"An anatomical surface that is part of a bone."	
<http://purl.obolibrary.org/obo/XPO_0138313>	"A decreased occurrence of cell population proliferation in joint."	
<http://purl.obolibrary.org/obo/XPO_0140193>	"An abnormally necrotic alpha cell."	
<http://purl.obolibrary.org/obo/XPO_0133185>	"An abnormal development of the optic chiasm."	
<http://purl.obolibrary.org/obo/XPO_0102860>	"Any unspecified morphological anomaly of the mesenchymal stem cell, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0140239>	"An abnormally necrotic absorptive cell."	
<http://purl.obolibrary.org/obo/GO_0042181>	"The chemical reactions and pathways resulting in the formation of ketones, a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."	
<http://purl.obolibrary.org/obo/PATO_0002282>	"A mobility which is relative high."	
<http://purl.obolibrary.org/obo/XPO_0133181>	"An abnormal development of the dorsal column nucleus."	
<http://purl.obolibrary.org/obo/XAO_0003174>	"Anatomical cluster that forms the floor and side walls of the middle part of the cranium."	"UBERON:0003111"
<http://purl.obolibrary.org/obo/XAO_0000062>	"Any of the ciliated tubules that collect the glomeral filtrate, passing it through to the pronephric tubules."	"UBERON:0005308"
<http://purl.obolibrary.org/obo/XPO_0134251>	"An increased occurrence of apoptotic process in animal pole."	
<http://purl.obolibrary.org/obo/XPO_0124789>	"Absence of optic vesicle."	
<http://purl.obolibrary.org/obo/XPO_0139424>	"A decreased occurrence of cell population proliferation in larval intestinal epithelium."	
<http://purl.obolibrary.org/obo/XAO_0004468>	"Multi-tissue structure that is the outermost layer of an organ."	
<http://purl.obolibrary.org/obo/XPO_0128538>	"An abnormal reduction in the size of the semicircular canal."	
<http://purl.obolibrary.org/obo/XPO_0134671>	"An increased occurrence of apoptotic process in ciliated non-epidermal cell."	
<http://purl.obolibrary.org/obo/XPO_0102560>	"Any unspecified morphological anomaly of the m. levator mandibulae externus, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0140629>	"An abnormally necrotic fin crest."	
<http://purl.obolibrary.org/obo/XPO_0137831>	"A decreased occurrence of apoptotic process in preoptic area."	
<http://purl.obolibrary.org/obo/XPO_0129163>	"An abnormal reduction in the size of the caudal vertebra."	
<http://purl.obolibrary.org/obo/UBERON_0034705>	"An embryonic or larval epithelium that is committed to form part of the nervous system."	"FMA:64807 EHDAA2_RETIRED:0004654 BTO:0000314 AEO:0001008"
<http://purl.obolibrary.org/obo/XPO_0129546>	"An increase in the size of the enteric nervous system."	
<http://purl.obolibrary.org/obo/XPO_0127757>	"An abnormally localised anterior cardinal vein."	
<http://purl.obolibrary.org/obo/XPO_0132437>	"An abnormal development of the m. intermandibularis primordium."	
<http://purl.obolibrary.org/obo/XPO_0136006>	"An increased occurrence of cell population proliferation in limb segment."	
<http://purl.obolibrary.org/obo/GO_0007033>	"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a vacuole."	
<http://purl.obolibrary.org/obo/XPO_0134951>	"An increased occurrence of apoptotic process in neurohypophysis."	
<http://purl.obolibrary.org/obo/XPO_0115397>	"Abnormal(ly) decreased length of intestine (Temporary definition)."	
