Entity ID,Quality ID,Quality Name
XAO:0000058^BFO_XB:0000051(CARO:0000010),PATO:0000330,irregular spatial pattern
XAO:0003255^BFO_XB:0000050(XAO:0000058),PATO:0000133,orientation
XAO:0000220,PATO:0000937,disorganized
XAO:0000220^BFO_XB:0000051(GO:0030175),PATO:0001997,decreased amount
XAO:0000058,PATO:0000573,increased length
XAO:0000058,PATO:0000937,disorganized
XAO:0000058^BFO_XB:0000051(CARO:0000010),PATO:0000330,irregular spatial pattern
XAO:0000315,PATO:0000937,disorganized
XAO:0005038^RO:0001018(XAO:0000315),PATO:0001654,misaligned with
XAO:0000315,PATO:0000937,disorganized
XAO:0005038^RO:0001018(XAO:0000315),PATO:0001654,misaligned with
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003004^RO:0000086(GO:0048589),PATO:0000502,delayed
XAO:0003004^RO:0000086(GO:0048589),PATO:0000502,delayed
XAO:0003004^RO:0000086(GO:0048589),PATO:0000502,delayed
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003004^RO:0000086(GO:0048589),PATO:0000502,delayed
XAO:0003024,PATO:0000587,decreased size
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003004^RO:0000086(GO:0048589),PATO:0000502,delayed
XAO:0003004^RO:0000086(GO:0048589),PATO:0000502,delayed
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003085,PATO:0001997,decreased amount
XAO:0003180,PATO:0000462,absent
XAO:0004219,PATO:0001997,decreased amount
XAO:0005139^BFO_XB:0000066(XAO:0000029),PATO:0000462,absent
XAO:0005139^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0005139^BFO_XB:0000066(XAO:0000029),PATO:0000462,absent
XAO:0005139^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0005139^BFO_XB:0000066(XAO:0000029),PATO:0000462,absent
XAO:0005139^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0005139^BFO_XB:0000066(XAO:0000029),PATO:0000462,absent
XAO:0005139^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0005139^BFO_XB:0000066(XAO:0000029),PATO:0001997,decreased amount
XAO:0005139^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0000249,PATO:0000591,increased thickness
XAO:0004091,PATO:0000591,increased thickness
XAO:0000001,PATO:0000591,increased thickness
XAO:0000001,PATO:0000591,increased thickness
XAO:0000001,PATO:0000591,increased thickness
XAO:0000001,PATO:0000591,increased thickness
XAO:0000028,PATO:0000591,increased thickness
XAO:0004621^RO:0002009(XB-GENE-865858)^BFO_XB:0000066(XAO:0000029),PATO:0001997,decreased amount
XAO:0004621^RO:0002009(XB-GENE-865858)^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0004621^RO:0002009(XB-GENE-17332232)^BFO_XB:0000066(XAO:0000029),PATO:0001997,decreased amount
XAO:0004621^RO:0002009(XB-GENE-17332232)^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0004621^RO:0002009(XB-GENE-17332232)^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0004621^RO:0002009(XB-GENE-17332232)^BFO_XB:0000066(XAO:0000029),PATO:0001997,decreased amount
XAO:0004621^RO:0002009(XB-GENE-17332232)^BFO_XB:0000066(XAO:0000041),PATO:0000470,increased amount
XAO:0004087,PATO:0000609,closure incomplete
XAO:0000310,PATO:0000609,closure incomplete
XAO:0000310,PATO:0000609,closure incomplete
XAO:0004091,PATO:0002283,decreased mobility
XAO:0004091,PATO:0002283,decreased mobility
XAO:0000058,PATO:0000330,irregular spatial pattern
XAO:0000064,PATO:0000596,decreased volume
XAO:0000064,PATO:0000595,increased volume
XAO:0000058,PATO:0000330,irregular spatial pattern
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003004^BFO_XB:0000051(XAO:0004013),PATO:0000462,absent
XAO:0003004^BFO_XB:0000051(XAO:0004013),PATO:0005013,incomplete structure
XAO:0003029^BFO_XB:0000051(XAO:0003187),PATO:0000403,cleft
XAO:0000179^BFO_XB:0000051(XAO:0000298),PATO:0000374,increased distance
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0003029^BFO_XB:0000051(XAO:0003187)^BFO_XB:0000051(BSPO:0000079),PATO:0000374,increased distance
XAO:0003029^BFO_XB:0000051(XAO:0005005),PATO:0002328,decreased angle to
XAO:0003029^BFO_XB:0000051(XAO:0003187),PATO:0000403,cleft
XAO:0000179^BFO_XB:0000051(XAO:0000298),PATO:0000374,increased distance
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0003029^BFO_XB:0000051(XAO:0003187)^BFO_XB:0000051(BSPO:0000079),PATO:0000375,decreased distance
XAO:0003029^BFO_XB:0000051(XAO:0005005),PATO:0002328,decreased angle to
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0000179,PATO:0000646,malformed
XAO:0003029,PATO:0000646,malformed
XAO:0003029,PATO:0000587,decreased size
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003029,PATO:0000587,decreased size
XAO:0003029,PATO:0000587,decreased size
XAO:0000179^BFO_XB:0000051(BSPO:0000079),PATO:0000375,decreased distance
XAO:0000179^BFO_XB:0000051(BSPO:0000079),PATO:0000375,decreased distance
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0004322,PATO:0005013,incomplete structure
XAO:0004322,PATO:0005013,incomplete structure
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0005013,incomplete structure
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0005013,incomplete structure
XAO:0000130,PATO:0000415,uncoiled
XAO:0004182,PATO:0001450,edematous
XAO:0000130,PATO:0000415,uncoiled
XAO:0000130,PATO:0000415,uncoiled
XAO:0004182,PATO:0001450,edematous
XAO:0004182,PATO:0001450,edematous
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0000179^RO:0000086(XAO:0005005),PATO:0000375,decreased distance
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003029,PATO:0000587,decreased size
XAO:0003029,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000587,decreased size
XAO:0004063,PATO:0001799,ruffled
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000587,decreased size
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000587,decreased size
XAO:0004063,PATO:0001799,ruffled
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003004,PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0005013,incomplete structure
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0005013,incomplete structure
XAO:0001001,PATO:0000330,irregular spatial pattern
XAO:0004069,PATO:0002283,decreased mobility
XAO:0001001,PATO:0000330,irregular spatial pattern
XAO:0004069,PATO:0002283,decreased mobility
XAO:0001001,PATO:0000330,irregular spatial pattern
XAO:0004069,PATO:0002283,decreased mobility
XAO:0003026,PATO:0000574,decreased length
XAO:0000179,PATO:0000646,malformed
XAO:0005008^BFO_XB:0000050(XAO:0005139),PATO:0002283,decreased mobility
XAO:0005139^BFO_XB:0000066(XAO:0000029),PATO:0001997,decreased amount
XAO:0005008^BFO_XB:0000050(XAO:0005139),PATO:0000574,decreased length
XAO:0005008^BFO_XB:0000050(XAO:0005139),PATO:0001997,decreased amount
XAO:0004217,PATO:0000592,decreased thickness
XAO:0004217,PATO:0000937,disorganized
XAO:0004217,PATO:0001959,defasciculated
XAO:0000299^BFO_XB:0000050(XAO:0003092),PATO:0000462,absent
XAO:0003092,PATO:0000646,malformed
XAO:0003092^RO:0002134(XAO:0000033),PATO:0000462,absent
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000207,PATO:0000591,increased thickness
XAO:0000207,PATO:0000591,increased thickness
XAO:0000207,PATO:0000591,increased thickness
XAO:0000207^BFO_XB:0000051(GO:0005623)^BFO_XB:0000051(BSPO:0000073),PATO:0001847,constricted
XAO:0000207^BFO_XB:0000051(GO:0005623)^BFO_XB:0000051(BSPO:0000073),PATO:0001847,constricted
XAO:0000207^BFO_XB:0000051(GO:0005623)^BFO_XB:0000051(BSPO:0000073),PATO:0001847,constricted
XAO:0000207,PATO:0000591,increased thickness
XAO:0000207,PATO:0000591,increased thickness
XAO:0003004^BFO_XB:0000051(BSPO:0000072),PATO:0000936,truncated
XAO:0003024,PATO:0000628,mislocalised
XAO:0003024,PATO:0001473,duplicated
XAO:0003024,PATO:0000628,mislocalised
XAO:0003024,PATO:0001473,duplicated
XAO:0003024,PATO:0000628,mislocalised
XAO:0003024,PATO:0001473,duplicated
XAO:0003024,PATO:0000628,mislocalised
XAO:0003024,PATO:0001473,duplicated
XAO:0003024,PATO:0001473,duplicated
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000609,closure incomplete
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003024,PATO:0000462,absent
XAO:0003024,PATO:0000462,absent
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000462,absent
XAO:0003024,PATO:0000462,absent
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000207,PATO:0000591,increased thickness
XAO:0000207,PATO:0000591,increased thickness
XAO:0000207,PATO:0000591,increased thickness
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003204,PATO:0002135,delayed closure
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0003024,PATO:0000462,absent
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000462,absent
XAO:0003026,PATO:0000462,absent
XAO:0000010,PATO:0000610,open
XAO:0000010,PATO:0000610,open
XAO:0000307,PATO:0000610,open
XAO:0000307,PATO:0000610,open
XAO:0000250,PATO:0000608,closed
XAO:0000250,PATO:0000608,closed
XAO:0000249,PATO:0000600,increased width
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000609,closure incomplete
XAO:0000208,PATO:0000609,closure incomplete
XAO:0003217,PATO:0002251,decreased pigmentation
XAO:0003217,PATO:0002251,decreased pigmentation
XAO:0003217,PATO:0002251,decreased pigmentation
XAO:0003217,PATO:0002251,decreased pigmentation
XAO:0003217^BFO_XB:0000066(BSPO:0000000)^BFO_XB:0000050(XAO:0003004),PATO:0002251,decreased pigmentation
XAO:0003217^BFO_XB:0000066(BSPO:0000000)^BFO_XB:0000050(XAO:0003004),PATO:0002251,decreased pigmentation
XAO:0000031,PATO:0001997,decreased amount
XAO:0000031,PATO:0001997,decreased amount
XAO:0000031,PATO:0001997,decreased amount
XAO:0002000,PATO:0000646,malformed
XAO:0002000,PATO:0000646,malformed
XAO:0002000,PATO:0000646,malformed
XAO:0003004,PATO:0001422,dead
XAO:0003004,PATO:0001422,dead
XAO:0003004,PATO:0001422,dead
XAO:0003004,PATO:0001422,dead
XAO:0003004,PATO:0001422,dead
XAO:0003004,PATO:0001422,dead
XAO:0003004,PATO:0001422,dead
XAO:0000031,PATO:0000460,abnormal
XAO:0000031,PATO:0000460,abnormal
XAO:0000031,PATO:0000470,increased amount
XAO:0000031,PATO:0000470,increased amount
XAO:0000031,PATO:0001997,decreased amount
XAO:0000031,PATO:0001997,decreased amount
XAO:0000031,PATO:0002050,normal amount
XAO:0000031,PATO:0002050,normal amount
XAO:0003026,PATO:0000617,bent
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0003026,PATO:0000617,bent
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0000041,PATO:0000462,absent
XAO:0004063^BFO_XB:0000051(BSPO:0000071)^BFO_XB:0000051(XAO:0000031),PATO:0001997,decreased amount
XAO:0004063^BFO_XB:0000051(BSPO:0000071)^BFO_XB:0000051(XAO:0000320),PATO:0001453,detached from
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0000041,PATO:0000462,absent
XAO:0004063^BFO_XB:0000051(BSPO:0000071)^BFO_XB:0000051(XAO:0000031),PATO:0001997,decreased amount
XAO:0000001^BFO_XB:0000051(BSPO:0000082)^BFO_XB:0000051(XAO:0000320),PATO:0001453,detached from
XAO:0000041,PATO:0000462,absent
XAO:0000031^BFO_XB:0000051(XAO:0005008),PATO:0001997,decreased amount
XAO:0004392,PATO:0000586,increased size
XAO:0004392^BFO_XB:0000051(BSPO:0000373),PATO:0001789,domed
XAO:0004392^BFO_XB:0000051(GO:0031045),PATO:0000470,increased amount
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0004063^BFO_XB:0000051(BSPO:0000071),PATO:0001928,blistered
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0003062,PATO:0000460,abnormal
XAO:0004107,PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0004107^BFO_XB:0000050(XAO:0004239),PATO:0000462,absent
XAO:0004414,PATO:0000460,abnormal
XAO:0004414,PATO:0001997,decreased amount
XAO:0004415,PATO:0000460,abnormal
XAO:0004415,PATO:0001997,decreased amount
XAO:0003030,PATO:0000460,abnormal
XAO:0003030,PATO:0000460,abnormal
XAO:0003030,PATO:0000460,abnormal
XAO:0003030^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003030^BFO_XB:0000050(XAO:0004263),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0004263),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0004264),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0004263),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004263),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004263),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004264),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004264),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004264),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004264),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003030,PATO:0000460,abnormal
XAO:0003030,PATO:0001784,bifurcated
XAO:0003030^BFO_XB:0000050(XAO:0004276),PATO:0000470,increased amount
XAO:0003030^BFO_XB:0000050(XAO:0005005),PATO:0001473,duplicated
XAO:0003030^BFO_XB:0000050(XAO:0005006),PATO:0001473,duplicated
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0001784,bifurcated
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0003032),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0003211),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0003211),PATO:0000642,fused with
XAO:0003031^BFO_XB:0000050(XAO:0004264),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0001473,duplicated
XAO:0003031^BFO_XB:0000050(XAO:0004276),PATO:0000470,increased amount
XAO:0003031^BFO_XB:0000050(XAO:0005005),PATO:0001784,bifurcated
XAO:0003031^BFO_XB:0000050(XAO:0005006),PATO:0001784,bifurcated
XAO:0004412,PATO:0000460,abnormal
XAO:0004412,PATO:0000642,fused with
XAO:0004412,PATO:0001784,bifurcated
XAO:0004415,PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004013),PATO:0000461,normal
XAO:0003066,PATO:0001473,duplicated
XAO:0003066^BFO_XB:0000050(XAO:0004056),PATO:0000461,normal
XAO:0003066^BFO_XB:0000050(XAO:0004056),PATO:0000461,normal
XAO:0003066^BFO_XB:0000050(XAO:0004121),PATO:0000461,normal
XAO:0004491,PATO:0000461,normal
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0003024,PATO:0000462,absent
XAO:0003026,PATO:0000617,bent
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002135,delayed closure
XAO:0000078,PATO:0000638,apoptotic
XAO:0000208,PATO:0000609,closure incomplete
XAO:0004261,PATO:0000587,decreased size
XAO:0000006,PATO:0000462,absent
XAO:0003180,PATO:0000462,absent
XAO:0004261,PATO:0000587,decreased size
XAO:0000006,PATO:0000462,absent
XAO:0003180,PATO:0000646,malformed
XAO:0004261,PATO:0000587,decreased size
XAO:0004069,PATO:0002283,decreased mobility
XAO:0004069,PATO:0002283,decreased mobility
XAO:0003004,PATO:0000587,decreased size
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0004064,PATO:0000646,malformed
XAO:0004064,PATO:0000646,malformed
XAO:0004064,PATO:0005013,incomplete structure
XAO:0004064,PATO:0005013,incomplete structure
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0000099,PATO:0000587,decreased size
XAO:0003024,PATO:0002250,increased pigmentation
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0004064,PATO:0000646,malformed
XAO:0004064,PATO:0005013,incomplete structure
XAO:0000099,PATO:0000587,decreased size
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0003024,PATO:0002250,increased pigmentation
XAO:0004064,PATO:0000646,malformed
XAO:0004064,PATO:0000646,malformed
XAO:0004064,PATO:0005013,incomplete structure
XAO:0004064,PATO:0005013,incomplete structure
XAO:0000179^BFO_XB:0000050(BSPO:0000000),PATO:0002259,adjacent to
XAO:0000179^BFO_XB:0000050(BSPO:0000000),PATO:0002259,adjacent to
XAO:0001014^BFO_XB:0000050(XAO:0004063),PATO:0000628,mislocalised
XAO:0001014^BFO_XB:0000050(XAO:0004063),PATO:0000628,mislocalised
XAO:0003024,PATO:0002250,increased pigmentation
XAO:0003024,PATO:0002250,increased pigmentation
XAO:0004013^BFO_XB:0000050(XAO:0000099),PATO:0000462,absent
XAO:0004013^BFO_XB:0000050(XAO:0000099),PATO:0005013,incomplete structure
XAO:0004219,PATO:0000462,absent
XAO:0004219,PATO:0005013,incomplete structure
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0000599,decreased width
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0005013,incomplete structure
XAO:0004013^BFO_XB:0000050(XAO:0000099),PATO:0000462,absent
XAO:0004013^BFO_XB:0000050(XAO:0000099),PATO:0005013,incomplete structure
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0000599,decreased width
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0005013,incomplete structure
XAO:0004219,PATO:0000462,absent
XAO:0004219,PATO:0005013,incomplete structure
XAO:0003029,PATO:0005013,incomplete structure
XAO:0003029,PATO:0005013,incomplete structure
XAO:0004069^RO:0002326(XAO:0003180),PATO:0002283,decreased mobility
XAO:0003180,PATO:0000587,decreased size
XAO:0004069^RO:0002326(XAO:0003180),PATO:0002283,decreased mobility
XAO:0004069^RO:0002326(XAO:0003180),PATO:0002283,decreased mobility
XAO:0003024,PATO:0000587,decreased size
XAO:0003085,PATO:0000462,absent
XAO:0003085,PATO:0000587,decreased size
XAO:0003180,PATO:0000462,absent
XAO:0003180,PATO:0000587,decreased size
XAO:0004219,PATO:0000462,absent
XAO:0004219,PATO:0000587,decreased size
XAO:0005008^BFO_XB:0000050(XAO:0000031),PATO:0002283,decreased mobility
XAO:0005008^BFO_XB:0000050(XAO:0000031),PATO:0002283,decreased mobility
XAO:0005008^BFO_XB:0000050(XAO:0000031),PATO:0002283,decreased mobility
XAO:0003004,PATO:0000620,wholly dorsalized
XAO:0003026,PATO:0000462,absent
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000587,decreased size
XAO:0000179,PATO:0000586,increased size
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000646,malformed
XAO:0003024,PATO:0001507,disrupted
XAO:0003025,PATO:0001473,duplicated
XAO:0000179,PATO:0000646,malformed
XAO:0000475,PATO:0002248,pigmented
XAO:0003024,PATO:0002250,increased pigmentation
XAO:0004231,PATO:0000586,increased size
XAO:0003004,PATO:0001649,curved lateral
XAO:0000179,PATO:0000646,malformed
XAO:0000179,PATO:0001924,mislocalised medially
XAO:0003024,PATO:0000646,malformed
XAO:0004231,PATO:0000462,absent
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003004^BFO_XB:0000051(BSPO:0000027),PATO:0001450,edematous
XAO:0003024,PATO:0000586,increased size
XAO:0003026,PATO:0000587,decreased size
XAO:0000033,PATO:0000586,increased size
XAO:0000179,PATO:0000470,increased amount
XAO:0003024,PATO:0001473,duplicated
XAO:0003025,PATO:0001473,duplicated
XAO:0003026,PATO:0000574,decreased length
XAO:0003006,PATO:0001894,phenotypic sex
XAO:0003006^RO:0000086(GO:0007530),PATO:0001507,disrupted
XAO:0003006^BFO_XB:0000051(XAO:0003146),PATO:0000383,female
XAO:0003006^BFO_XB:0000051(XAO:0003146),PATO:0001338,mixed sex
XAO:0000033,PATO:0000586,increased size
XAO:0003024,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0003024,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0003024,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0003024,PATO:0000586,increased size
XAO:0003024,PATO:0000586,increased size
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0001921,mislocalised anteriorly
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0001921,mislocalised anteriorly
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0000574,decreased length
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0000574,decreased length
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0001921,mislocalised anteriorly
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0001921,mislocalised anteriorly
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0001921,mislocalised anteriorly
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0000574,decreased length
XAO:0005008^BFO_XB:0000050(XAO:0005017)^BFO_XB:0000050(XAO:0000094),PATO:0001921,mislocalised anteriorly
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000609,closure incomplete
